group_kind,group_id,row_label,gene,scores,log2fc,pvals,fdr,pct_in,pct_bg,delta_pct
small_cluster,28,cluster_28,Itpk1,3.8221252,3.150908,0.0001323064649209757,0.001999961595547394,0.42857142857142855,0.06816143497757847,0.36040999359385006
small_cluster,28,cluster_28,Btbd6,3.8200445,3.107737,0.00013342759880354316,0.0020131978362253095,0.42857142857142855,0.06831091180866966,0.3602605167627589
small_cluster,28,cluster_28,Mcm7,3.819102,2.7190976,0.00013393833511266858,0.002019046538771027,0.42857142857142855,0.06397608370702541,0.36459534486440315
small_cluster,28,cluster_28,Pold3,3.8173678,3.0493374,0.000134882999301265,0.002029556028935823,0.42857142857142855,0.06831091180866966,0.3602605167627589
small_cluster,28,cluster_28,Aldh3a2,3.817443,2.381798,0.0001348419404759308,0.002029556028935823,0.5714285714285714,0.10687593423019431,0.4645526371983771
small_cluster,28,cluster_28,Eif3d,3.811805,2.6560922,0.000137955636822015,0.002071987545346033,0.8571428571428571,0.27563527653213754,0.5815075806107195
small_cluster,28,cluster_28,N4bp1,3.8085985,3.1137807,0.00013975670361677037,0.002085668513210783,0.42857142857142855,0.06950672645739911,0.3590647021140294
small_cluster,28,cluster_28,Ttf1,3.809324,2.912836,0.00013934728741736693,0.002085668513210783,0.2857142857142857,0.03109118086696562,0.2546231048473201
small_cluster,28,cluster_28,Chchd10,3.8087294,2.8381321,0.00013968272953422935,0.002085668513210783,1.0,0.68101644245142,0.31898355754858
small_cluster,28,cluster_28,Calm2,3.8092496,2.4354496,0.0001393891992346215,0.002085668513210783,1.0,0.7838565022421524,0.21614349775784758
small_cluster,28,cluster_28,Sptssa,3.8065836,2.2351274,0.00014089958707902214,0.00210081284334822,1.0,0.5276532137518685,0.47234678624813153
small_cluster,28,cluster_28,Ssbp4,3.8061655,2.402022,0.00014113795334357403,0.0021024555611153114,0.8571428571428571,0.24648729446935724,0.6106555626734999
small_cluster,28,cluster_28,Ccdc34,3.8055747,3.6000817,0.00014147534846523018,0.0021049683143087336,0.7142857142857143,0.19760837070254111,0.5166773435831732
small_cluster,28,cluster_28,Iws1,3.8054209,2.9910252,0.00014156332240000813,0.0021049683143087336,0.2857142857142857,0.0312406576980568,0.2544736280162289
small_cluster,28,cluster_28,Lca5,3.8048658,3.2725048,0.0001418811356119101,0.0021077830662780232,0.2857142857142857,0.031689088191330345,0.2540251975229554
small_cluster,28,cluster_28,Arl16,3.8026233,2.7681954,0.00014317196541512598,0.0021231133858711404,0.42857142857142855,0.0656203288490284,0.36295109972240014
small_cluster,28,cluster_28,Lrrc73,3.8015583,3.1779006,0.00014378898713275767,0.0021303371074655455,0.2857142857142857,0.03139013452914798,0.25432415118513774
small_cluster,28,cluster_28,Cdk12,3.7992103,3.001392,0.00014515790189962026,0.0021486775713498844,0.5714285714285714,0.12436472346786248,0.4470638479607089
small_cluster,28,cluster_28,Piga,3.7983792,2.850101,0.00014564537559386947,0.0021539493283273697,0.2857142857142857,0.030792227204783258,0.25492205850950245
small_cluster,28,cluster_28,Mif4gd,3.7972534,2.7120533,0.00014630816883677426,0.002161802051434175,0.8571428571428571,0.3203288490284006,0.5368140081144566
small_cluster,28,cluster_28,Ttc8,3.7937212,2.7921948,0.00014840631745961834,0.002190829894379118,0.42857142857142855,0.06591928251121076,0.3626521460602178
small_cluster,28,cluster_28,Mapk1ip1l,3.777242,3.2674537,0.00015857474140674834,0.0023346358472280783,0.42857142857142855,0.07204783258594918,0.35652359598547934
small_cluster,28,cluster_28,Ago3,3.7754767,3.0261273,0.00015970188227210495,0.002347815413722958,0.2857142857142857,0.03183856502242152,0.25387572069186415
small_cluster,28,cluster_28,Gm973,3.775216,2.9668746,0.00015986897822992203,0.002347815413722958,0.2857142857142857,0.03153961136023916,0.25417467435404656
small_cluster,28,cluster_28,Acyp1,3.774254,3.2511168,0.00016048719977916734,0.002354338607851631,0.7142857142857143,0.24484304932735426,0.46944266495836007
small_cluster,28,cluster_28,Znhit1,3.7692127,2.299011,0.00016376332237089667,0.0024002522343208907,1.0,0.49715994020926757,0.5028400597907324
small_cluster,28,cluster_28,Smim13,3.768724,2.6872084,0.00016408427383562385,0.0024028090849804165,0.42857142857142855,0.06636771300448431,0.36220371556694425
small_cluster,28,cluster_28,Glt8d2,3.7679958,3.147508,0.00016456343938498538,0.0024033882184800936,0.2857142857142857,0.032436472346786246,0.25327781336749944
small_cluster,28,cluster_28,H2afz,3.7679994,2.7928398,0.00016456109035057468,0.0024033882184800936,1.0,0.44828101644245144,0.5517189835575486
small_cluster,28,cluster_28,Scnm1,3.7643394,2.300915,0.00016698994504402793,0.0024344907454818686,0.8571428571428571,0.23183856502242153,0.6253042921204356
small_cluster,28,cluster_28,Unk,3.7619019,3.4652529,0.00016862619540892123,0.0024561618391667115,0.2857142857142857,0.03288490284005979,0.2528293828742259
small_cluster,28,cluster_28,Btbd10,3.758861,2.481678,0.00017068864927147784,0.002479596578123568,0.42857142857142855,0.06397608370702541,0.36459534486440315
small_cluster,28,cluster_28,Gtf2f2,3.7562702,2.5465848,0.00017246454166888148,0.0025009645870126655,0.5714285714285714,0.11165919282511211,0.4597693786034593
small_cluster,28,cluster_28,Atmin,3.7515385,3.4823396,0.00017575277555593788,0.0025463968832976475,0.2857142857142857,0.03303437967115097,0.2526799060431347
small_cluster,28,cluster_28,Sumo3,3.7511647,2.3137143,0.00017601496983551352,0.0025479448546092296,1.0,0.42780269058295967,0.5721973094170403
small_cluster,28,cluster_28,Ap3d1,3.7497015,2.6680036,0.0001770451439076367,0.0025583413261930834,0.42857142857142855,0.06711509715994021,0.36145633141148836
small_cluster,28,cluster_28,Pwwp2a,3.7392118,2.9109993,0.00018459818516558323,0.0026627922910296663,0.2857142857142857,0.03198804185351271,0.25372624386077297
small_cluster,28,cluster_28,Ran,3.7378755,2.2068002,0.00018558186167719028,0.0026746292736094883,1.0,0.680119581464873,0.31988041853512705
small_cluster,28,cluster_28,Prpf18,3.7373085,2.855783,0.00018600060999663106,0.002678310802945343,0.42857142857142855,0.06846038863976084,0.3601110399316677
small_cluster,28,cluster_28,Naf1,3.7350123,2.974175,0.0001877059800717064,0.002700496297505313,0.2857142857142857,0.032137518684603884,0.2535767670296818
small_cluster,28,cluster_28,Pctp,3.7341528,3.1325948,0.00018834816792897584,0.0027073604751999413,0.2857142857142857,0.03288490284005979,0.2528293828742259
small_cluster,28,cluster_28,Ocel1,3.732607,2.7612498,0.00018950827735080816,0.00272165083785517,0.42857142857142855,0.06831091180866966,0.3602605167627589
small_cluster,28,cluster_28,Sec11c,3.7303438,2.503607,0.00019121865329361145,0.0027438120145831333,1.0,0.5167414050822122,0.4832585949177878
small_cluster,28,cluster_28,Mt2,3.7261915,2.8100638,0.00019439469928031055,0.002786947082951375,1.0,0.4515695067264574,0.5484304932735427
small_cluster,28,cluster_28,Dusp18,3.720955,2.7507148,0.0001984709382702095,0.0028429011865237605,0.42857142857142855,0.06801195814648729,0.36055947042494124
small_cluster,28,cluster_28,Asxl2,3.719797,2.5354235,0.00019938304459082907,0.0028509863246156822,0.42857142857142855,0.06591928251121076,0.3626521460602178
small_cluster,28,cluster_28,Bcl9,3.719976,2.4879928,0.00019924172558073198,0.0028509863246156822,0.42857142857142855,0.06606875934230194,0.3625026692291266
small_cluster,28,cluster_28,Mt1,3.7186437,3.0291348,0.00020029541106001095,0.002861309503550143,1.0,0.7584454409566517,0.24155455904334833
small_cluster,28,cluster_28,Cyb561,3.7175806,2.5481622,0.00020113991325059518,0.002868604971498271,0.8571428571428571,0.28878923766816145,0.5683536194746956
small_cluster,28,cluster_28,Snapin,3.716852,2.5530732,0.00020172049646280534,0.0028743856320473248,0.8571428571428571,0.2772795216741405,0.5798633354687166
small_cluster,28,cluster_28,Stk4,3.71628,2.5393944,0.00020217750000944742,0.002878396855603253,0.42857142857142855,0.06636771300448431,0.36220371556694425
small_cluster,28,cluster_28,Mxi1,3.7158523,2.771888,0.00020251987380328276,0.0028807705552884996,0.5714285714285714,0.11868460388639761,0.4527439675421738
small_cluster,28,cluster_28,Eif2d,3.7146626,2.682404,0.0002034749554544379,0.0028910925366032354,0.5714285714285714,0.11928251121076233,0.45214606021780906
small_cluster,28,cluster_28,Ppp2r3c,3.7111206,2.682302,0.00020634384532165913,0.002917811452847773,0.42857142857142855,0.06801195814648729,0.36055947042494124
small_cluster,28,cluster_28,Trap1,3.7108712,2.3829768,0.00020654710668594988,0.002917811452847773,0.7142857142857143,0.16562032884902841,0.5486653854366859
small_cluster,28,cluster_28,Zfp719,3.7078972,2.7828271,0.00020898744919335853,0.0029497445389158983,0.2857142857142857,0.03198804185351271,0.25372624386077297
small_cluster,28,cluster_28,Atat1,3.7046409,2.4087894,0.0002116905017353954,0.002982762816977852,0.42857142857142855,0.06576980568011959,0.36280162289130896
small_cluster,28,cluster_28,Ip6k1,3.7016425,2.4189553,0.00021420825153531682,0.003013061349426013,0.5714285714285714,0.11165919282511211,0.4597693786034593
small_cluster,28,cluster_28,Cep63,3.6946137,3.1743796,0.00022022131445224313,0.003094986956582039,0.42857142857142855,0.0726457399103139,0.3559256886611146
small_cluster,28,cluster_28,Plekha3,3.6912677,3.0371852,0.00022313914170576113,0.003133309129380298,0.2857142857142857,0.03288490284005979,0.2528293828742259
small_cluster,28,cluster_28,Fbrsl1,3.690648,2.6697562,0.0002236834413479612,0.003138265287893851,0.42857142857142855,0.06980568011958146,0.35876574845184706
small_cluster,28,cluster_28,Ttc30b,3.6892126,3.8703818,0.00022494928349824788,0.0031533275202177465,0.2857142857142857,0.03497757847533632,0.25073670723894936
small_cluster,28,cluster_28,Akr7a5,3.6869133,2.3783033,0.00022699066440551126,0.003179226205734236,1.0,0.4116591928251121,0.5883408071748879
small_cluster,28,cluster_28,Irgq,3.686092,2.922046,0.00022772418325474954,0.0031867784381921054,0.2857142857142857,0.03303437967115097,0.2526799060431347
small_cluster,28,cluster_28,Cactin,3.682576,2.5346117,0.0002308890678528818,0.003225563545021392,0.42857142857142855,0.06756352765321375,0.3610079009182148
small_cluster,28,cluster_28,Ash2l,3.6790845,2.6636333,0.00023407265976368904,0.0032644776299185917,0.5714285714285714,0.11958146487294469,0.4518471065556267
small_cluster,28,cluster_28,Ophn1,3.6713111,3.5695624,0.00024130945529092436,0.003359691321075085,0.2857142857142857,0.034828101644245144,0.25088618407004054
small_cluster,28,cluster_28,Hnrnpll,3.671003,2.8731222,0.0002416004910029528,0.0033608902908731373,0.5714285714285714,0.1319880418535127,0.4394405295750587
small_cluster,28,cluster_28,Frat2,3.667885,2.336616,0.00024456515092178475,0.0033992483392103322,0.8571428571428571,0.24275037369207772,0.6143924834507793
small_cluster,28,cluster_28,Cript,3.6647573,2.2362049,0.00024757317096311797,0.003435234836688746,1.0,0.33796711509715993,0.6620328849028401
small_cluster,28,cluster_28,D230025D16Rik,3.663324,2.4182065,0.0002489632593003822,0.0034516030564544116,0.5714285714285714,0.11420029895366218,0.4572282724749092
small_cluster,28,cluster_28,Plekha6,3.6611578,2.5100768,0.00025107808398309994,0.003475047810469892,0.5714285714285714,0.11629297458893871,0.4551355968396327
small_cluster,28,cluster_28,Rngtt,3.6602907,2.8303607,0.0002519291798540495,0.0034838874188754345,0.2857142857142857,0.03303437967115097,0.2526799060431347
small_cluster,28,cluster_28,Myo18a,3.65953,3.0048454,0.0002526782997563597,0.0034913031123033323,0.42857142857142855,0.07309417040358744,0.3554772581678411
small_cluster,28,cluster_28,Sf3a3,3.6585453,2.4821582,0.0002536508801868826,0.0035017913181355736,0.7142857142857143,0.1783258594917788,0.5359598547939355
small_cluster,28,cluster_28,Adgra3,3.6577246,2.8511019,0.0002544643287556622,0.003510066825838197,0.2857142857142857,0.033183856502242155,0.25253042921204355
small_cluster,28,cluster_28,Tctex1d4,3.6569462,2.2878354,0.00025523798895340675,0.003517780047751953,0.42857142857142855,0.06681614349775784,0.3617552850736707
small_cluster,28,cluster_28,Napg,3.6535456,3.186422,0.00025864375572714284,0.0035603713527783145,0.42857142857142855,0.07608370702541106,0.3524877215460175
small_cluster,28,cluster_28,1700028P14Rik,3.6534278,2.8107483,0.0002587624323219164,0.0035603713527783145,0.2857142857142857,0.03288490284005979,0.2528293828742259
small_cluster,28,cluster_28,Ap1m1,3.6521132,3.1150415,0.00026009117423784155,0.0035756541061817597,0.42857142857142855,0.07518684603886397,0.35338458253256455
small_cluster,28,cluster_28,Stx18,3.6502335,2.6247897,0.0002620019500900631,0.0035985951114764635,0.5714285714285714,0.12122571001494768,0.4502028614136237
small_cluster,28,cluster_28,Arl4a,3.6500406,2.2249222,0.0002621987170425202,0.0035985951114764635,1.0,0.33662182361733933,0.6633781763826607
small_cluster,28,cluster_28,Sdhd,3.6476798,2.555728,0.0002646190355540901,0.0036287765904035383,1.0,0.5343796711509716,0.4656203288490284
small_cluster,28,cluster_28,Armc9,3.6458054,2.955239,0.00026655575859695335,0.0036492328854329146,0.2857142857142857,0.03348281016442452,0.2522314755498612
small_cluster,28,cluster_28,Wdr73,3.6416445,2.8177736,0.0002709020676818057,0.003698710829111261,0.42857142857142855,0.07174887892376682,0.35682254964766175
small_cluster,28,cluster_28,Clp1,3.6411366,2.5475879,0.000271437103300108,0.0037006150716750387,0.7142857142857143,0.19745889387144994,0.5168268204142643
small_cluster,28,cluster_28,Ptges3,3.6403892,3.0327291,0.0002722262928311726,0.0037013999761374124,0.7142857142857143,0.24828101644245143,0.46600469784326287
small_cluster,28,cluster_28,Ccdc173,3.640777,2.918109,0.00027181625075897703,0.0037013999761374124,0.2857142857142857,0.03333333333333333,0.2523809523809524
small_cluster,28,cluster_28,Tbx1,3.6402273,2.3458304,0.00027239740084128146,0.0037013999761374124,0.8571428571428571,0.25590433482810165,0.6012385223147554
small_cluster,28,cluster_28,Ogfod2,3.6336453,2.508472,0.00027944485185530814,0.0037940190523832024,0.7142857142857143,0.19252615844544096,0.5217595558402733
small_cluster,28,cluster_28,Rundc1,3.6326118,2.6670845,0.0002805669946031309,0.0038029580813933473,0.42857142857142855,0.07040358744394619,0.35816784112748234
small_cluster,28,cluster_28,Slc38a1,3.6311655,3.0971599,0.0002821441440711308,0.0038211776275067022,0.42857142857142855,0.07668161434977579,0.3518898142216528
small_cluster,28,cluster_28,2610528J11Rik,3.6230073,2.3494494,0.00029119750291618063,0.0039405365060464345,0.8571428571428571,0.2820627802690583,0.5750800768737988
small_cluster,28,cluster_28,Bmi1,3.6180067,3.006331,0.0002968807632767049,0.004014131408492364,0.2857142857142857,0.03393124065769806,0.25178304505658766
small_cluster,28,cluster_28,Smc1a,3.6171641,2.4196205,0.00029784849189475943,0.004023898777237191,0.5714285714285714,0.11733931240657698,0.45408925902199443
small_cluster,28,cluster_28,Atp5s,3.6167583,2.4906719,0.00029831564511739907,0.00402689291816499,0.42857142857142855,0.06890881913303439,0.3596626094383942
small_cluster,28,cluster_28,Prkrir,3.6145778,2.9227111,0.00030083760223226463,0.004057596639976457,0.42857142857142855,0.07399103139013453,0.354580397181294
small_cluster,28,cluster_28,Ccdc17,3.6119514,2.5996678,0.00030390172473444995,0.004095556439909379,0.42857142857142855,0.07025411061285501,0.3583173179585735
small_cluster,28,cluster_28,Fkbpl,3.6107779,2.528855,0.00030527998954377585,0.004110752962649809,0.42857142857142855,0.06950672645739911,0.3590647021140294
small_cluster,28,cluster_28,Qk,3.6073272,2.562393,0.0003093673146892744,0.004162373526020335,0.42857142857142855,0.07025411061285501,0.3583173179585735
small_cluster,28,cluster_28,March6,3.605786,2.5495465,0.00031120953902101034,0.004180301105228166,0.42857142857142855,0.07025411061285501,0.3583173179585735
small_cluster,28,cluster_28,Fut11,3.6033463,3.115347,0.00031414650622956853,0.004212851061873388,0.42857142857142855,0.07713004484304933,0.3514413837283792
small_cluster,28,cluster_28,1810030O07Rik,3.6023073,2.697014,0.0003154052964038695,0.004222075920438267,0.42857142857142855,0.07130044843049327,0.3572709801409353
small_cluster,28,cluster_28,Mmadhc,3.6025229,2.409853,0.00031514369839245567,0.004222075920438267,0.8571428571428571,0.2874439461883408,0.5696989109545163
small_cluster,28,cluster_28,Chd6,3.6021414,2.404395,0.00031560667510867113,0.004222075920438267,0.5714285714285714,0.11733931240657698,0.45408925902199443
small_cluster,28,cluster_28,Mthfd2,3.600796,2.7257967,0.00031724452929369346,0.0042405277301922305,0.2857142857142857,0.034080717488789235,0.2516335682254965
small_cluster,28,cluster_28,Endov,3.6005766,3.7875981,0.00031751219322296545,0.004240649414535713,0.2857142857142857,0.03647234678624813,0.24924193892803756
small_cluster,28,cluster_28,Dnah6,3.599761,2.9225645,0.0003185098427958649,0.004250512556301855,0.2857142857142857,0.03423019431988042,0.2514840913944053
small_cluster,28,cluster_28,Nudt4,3.5964394,2.2183363,0.00032260264162680893,0.004301630833594547,1.0,0.36367713004484303,0.636322869955157
small_cluster,28,cluster_28,Stk16,3.5922546,2.1455154,0.0003278292078665096,0.004360686811207319,0.8571428571428571,0.23168908819133036,0.6254537689515267
small_cluster,28,cluster_28,Naaa,3.5916464,2.7296474,0.00032859547624038274,0.0043673374439372106,0.42857142857142855,0.07219730941704036,0.3563741191543882
small_cluster,28,cluster_28,Tars,3.587518,2.4765804,0.0003338407439725491,0.0044298722021794325,0.5714285714285714,0.12137518684603886,0.4500533845825325
small_cluster,28,cluster_28,Zfp655,3.5864935,2.728256,0.0003351543990859331,0.0044437084069590856,0.42857142857142855,0.07234678624813154,0.356224642323297
small_cluster,28,cluster_28,Usp47,3.5842438,2.6637468,0.0003380563022811969,0.004478563339025777,0.5714285714285714,0.12795216741405083,0.4434764040145206
small_cluster,28,cluster_28,Smarca4,3.5824907,2.3467982,0.00034033382582766093,0.004505096914769545,0.7142857142857143,0.18251121076233184,0.5317745035233825
small_cluster,28,cluster_28,Babam1,3.5808907,2.4718645,0.0003424249089914958,0.0045291217196528405,0.8571428571428571,0.3088191330343797,0.5483237241084774
small_cluster,28,cluster_28,Rnaseh2c,3.5795288,2.5944688,0.0003442142383966387,0.004549119842017141,0.8571428571428571,0.3149476831091181,0.542195174033739
small_cluster,28,cluster_28,Fto,3.5786338,2.7029886,0.0003453949876321425,0.004561049269045708,0.5714285714285714,0.13064275037369208,0.4407858210548793
small_cluster,28,cluster_28,Immp1l,3.57533,2.3190951,0.0003497863115619667,0.004615322040167189,0.8571428571428571,0.2849028400597907,0.5722400170830664
small_cluster,28,cluster_28,Myl4,3.5739021,2.2426918,0.0003517005057543845,0.004636848870480434,0.2857142857142857,0.03348281016442452,0.2522314755498612
small_cluster,28,cluster_28,Fam126a,3.5730495,2.6584065,0.0003528480498341011,0.0046482416588988695,0.2857142857142857,0.03378176382660687,0.25193252188767884
small_cluster,28,cluster_28,Atxn3,3.5678916,2.7789712,0.00035986527310898325,0.004736878285923302,0.2857142857142857,0.03467862481315396,0.2510356609011317
small_cluster,28,cluster_28,Alkbh6,3.5652819,2.1858764,0.0003634653271997921,0.004772774084390545,0.8571428571428571,0.23692077727952168,0.6202220798633354
small_cluster,28,cluster_28,Asun,3.5647526,2.336015,0.0003641996183611583,0.004778590352593085,0.42857142857142855,0.06950672645739911,0.3590647021140294
small_cluster,28,cluster_28,Tpr,3.5645046,2.5783794,0.00036454396002687706,0.004779284962750448,0.7142857142857143,0.2040358744394619,0.5102498398462524
small_cluster,28,cluster_28,Adck5,3.5637488,3.2501535,0.0003655956249800869,0.004789244285382113,0.42857142857142855,0.07877428998505231,0.34979713858637623
small_cluster,28,cluster_28,Iqck,3.561403,2.7675655,0.00036887823806102445,0.004828389451268046,0.2857142857142857,0.03423019431988042,0.2514840913944053
small_cluster,28,cluster_28,Golga3,3.560894,3.2587068,0.00036959418657941094,0.004833902913946506,0.2857142857142857,0.03572496263079223,0.24998932308349348
small_cluster,28,cluster_28,Brf2,3.5541003,3.2542515,0.0003792746671009292,0.004952614502485939,0.2857142857142857,0.03587443946188341,0.2498398462524023
small_cluster,28,cluster_28,Ctnnbl1,3.5521955,2.4929264,0.00038203070009256714,0.004980278490913817,0.5714285714285714,0.12406576980568013,0.44736280162289127
small_cluster,28,cluster_28,Eif2b5,3.552329,2.2857533,0.0003818368625985342,0.004980278490913817,0.5714285714285714,0.1179372197309417,0.45349135169762966
small_cluster,28,cluster_28,Slc9a3r1,3.5519626,2.1884208,0.00038236932653476247,0.004980278490913817,1.0,0.45904334828101645,0.5409566517189835
small_cluster,28,cluster_28,Pacs2,3.548557,3.2918527,0.00038734800854105743,0.005031951620430925,0.2857142857142857,0.03602391629297459,0.24969036942131112
small_cluster,28,cluster_28,Agpat3,3.547961,2.4499016,0.0003882256953170399,0.005037412681087636,0.5714285714285714,0.12286995515695068,0.44855861627162075
small_cluster,28,cluster_28,Vrk3,3.5471919,2.423065,0.00038936104218324574,0.005044163074918968,0.7142857142857143,0.19461883408071748,0.5196668802049969
small_cluster,28,cluster_28,Shq1,3.5429578,3.4191077,0.00039566596635267856,0.005115605148368487,0.2857142857142857,0.03647234678624813,0.24924193892803756
small_cluster,28,cluster_28,Rbm43,3.5407498,2.6584535,0.0003989919096319917,0.005143850247152276,0.42857142857142855,0.07324364723467862,0.3553277813367499
small_cluster,28,cluster_28,Ptrhd1,3.538378,2.1942759,0.00040259309687974877,0.005182833109831051,0.7142857142857143,0.17623318385650225,0.5380525304292121
small_cluster,28,cluster_28,Ttr,3.5373862,4.87735,0.00040410843718578185,0.005198260767281575,0.2857142857142857,0.03841554559043348,0.24729874012385222
small_cluster,28,cluster_28,Haus4,3.53688,3.0112233,0.0004048834597240599,0.005204148607315287,0.2857142857142857,0.03542600896860987,0.25028827674567583
small_cluster,28,cluster_28,Agtpbp1,3.5357115,2.789137,0.0004066785342508319,0.005223128144281827,0.2857142857142857,0.034828101644245144,0.25088618407004054
small_cluster,28,cluster_28,C2cd5,3.5303538,3.4496813,0.00041500444293858627,0.005325890351045191,0.2857142857142857,0.03647234678624813,0.24924193892803756
small_cluster,28,cluster_28,Xaf1,3.5274057,2.1951342,0.0004196533036696696,0.005377135807411134,0.5714285714285714,0.11614349775784753,0.45528507367072385
small_cluster,28,cluster_28,Ssna1,3.523372,2.4052246,0.00042609292550649597,0.005455386472468416,1.0,0.3947683109118087,0.6052316890881912
small_cluster,28,cluster_28,Nup188,3.5198393,2.8385127,0.0004318083790563935,0.0055242505654476675,0.2857142857142857,0.03542600896860987,0.25028827674567583
small_cluster,28,cluster_28,H2-Q7,3.519577,2.9561443,0.0004322356089422754,0.005525406252737536,0.2857142857142857,0.03602391629297459,0.24969036942131112
small_cluster,28,cluster_28,Nedd4l,3.5193267,2.3096921,0.0004326436887078672,0.005526315528425023,0.5714285714285714,0.12077727952167414,0.45065129190689723
small_cluster,28,cluster_28,Med27,3.5182319,2.0952291,0.00043443276625503284,0.005544849649298672,0.5714285714285714,0.11449925261584454,0.45692931881272686
small_cluster,28,cluster_28,Usp21,3.5161877,2.8408422,0.0004377914076096972,0.005583372376521496,0.2857142857142857,0.03542600896860987,0.25028827674567583
small_cluster,28,cluster_28,Kctd6,3.5124314,3.0364883,0.00044402655788102754,0.005654099049539389,0.42857142857142855,0.08056801195814649,0.34800341661328205
small_cluster,28,cluster_28,Asb3,3.5116792,2.3581955,0.0004452852169443943,0.005665727574169908,0.42857142857142855,0.07174887892376682,0.35682254964766175
small_cluster,28,cluster_28,Mrpl28,3.5080812,2.1758642,0.00045135146682989994,0.0057384615561838674,1.0,0.47713004484304933,0.5228699551569507
small_cluster,28,cluster_28,Vrk1,3.5059528,2.834132,0.00045497568081520975,0.005779356765566951,0.42857142857142855,0.07668161434977579,0.3518898142216528
small_cluster,28,cluster_28,Qser1,3.5057793,2.81035,0.00045527278465413697,0.005779356765566951,0.2857142857142857,0.035575485799701045,0.25013879991458465
small_cluster,28,cluster_28,Pip5k1b,3.500884,2.6489248,0.0004637174607902575,0.005877457553648387,0.2857142857142857,0.03572496263079223,0.24998932308349348
small_cluster,28,cluster_28,Ahsa1,3.4999151,2.3919575,0.00046540622292452364,0.005894306920606264,1.0,0.3965620328849028,0.6034379671150971
small_cluster,28,cluster_28,Nek9,3.4979606,3.4773564,0.0004688303599672094,0.00592851714249977,0.2857142857142857,0.03736920777279522,0.24834507794149047
small_cluster,28,cluster_28,Lsm12,3.4934413,2.3877957,0.00047683758222673457,0.00602512572118696,0.5714285714285714,0.12376681614349776,0.4476617552850736
small_cluster,28,cluster_28,Ccdc146,3.4863362,2.7824607,0.0004896851020566724,0.006173193972968089,0.2857142857142857,0.03572496263079223,0.24998932308349348
small_cluster,28,cluster_28,Epn1,3.4804966,2.1180482,0.0005004851059979138,0.006304497867489851,0.8571428571428571,0.24200298953662183,0.6151398676062353
small_cluster,28,cluster_28,Ganc,3.4791806,2.8276172,0.0005029494031908737,0.0063246469077942605,0.2857142857142857,0.03617339312406577,0.24954089259021994
small_cluster,28,cluster_28,Rassf6,3.479132,2.4646702,0.0005030407934423171,0.0063246469077942605,0.42857142857142855,0.07428998505231689,0.35428144351911167
small_cluster,28,cluster_28,Gpx7,3.4790251,2.3413208,0.000503241522752973,0.0063246469077942605,0.42857142857142855,0.07294469357249626,0.35562673499893227
small_cluster,28,cluster_28,Rprd1b,3.4765549,2.4508128,0.0005079001830006819,0.0063734283866826195,0.42857142857142855,0.07369207772795217,0.3548793508434764
small_cluster,28,cluster_28,Phkg2,3.475057,2.5578616,0.0005107450977596369,0.006404228095073246,0.5714285714285714,0.13228699551569506,0.43914157591287634
small_cluster,28,cluster_28,Ezh2,3.4735882,2.5899405,0.0005135485584379532,0.0064344613498402365,0.2857142857142857,0.035575485799701045,0.25013879991458465
small_cluster,28,cluster_28,Rnf25,3.468595,2.717876,0.0005231873066607814,0.006545228845570921,0.42857142857142855,0.07683109118086696,0.3517403373905616
small_cluster,28,cluster_28,Ppp1r35,3.4669318,2.9694095,0.0005264355432687866,0.0065808455374629345,0.7142857142857143,0.25605381165919283,0.45823190262652147
small_cluster,28,cluster_28,2310030G06Rik,3.4659796,2.520647,0.0005283035502673693,0.006599167195685547,0.5714285714285714,0.1334828101644245,0.43794576126414686
small_cluster,28,cluster_28,Fmr1,3.461697,2.2914119,0.0005367810827102661,0.006694864287095874,0.42857142857142855,0.07189835575485799,0.35667307281657057
small_cluster,28,cluster_28,Hmbox1,3.4608681,2.9468863,0.0005384364684586433,0.006710407689354261,0.2857142857142857,0.03662182361733931,0.24909246209694638
small_cluster,28,cluster_28,Ankle2,3.4566026,3.0218735,0.0005470309317691732,0.00681234192251041,0.2857142857142857,0.037070254110612856,0.24864403160367285
small_cluster,28,cluster_28,Rnf126,3.454494,2.4084122,0.0005513266874583418,0.006860628984070002,0.7142857142857143,0.20911808669656204,0.5051676275891522
small_cluster,28,cluster_28,Ebp,3.4524038,2.1200764,0.0005556157050096122,0.006908759043110424,1.0,0.5083707025411062,0.49162929745889383
small_cluster,28,cluster_28,Hras,3.4490001,2.3509545,0.0005626666848932071,0.006991133559798099,1.0,0.4968609865470852,0.5031390134529148
small_cluster,28,cluster_28,Dis3l2,3.446884,3.3895643,0.000567092146263322,0.007040785988542578,0.2857142857142857,0.038266068759342305,0.2474482169549434
small_cluster,28,cluster_28,Ikbkg,3.445365,2.4959843,0.0005702889037428117,0.007075119750594444,0.42857142857142855,0.0757847533632287,0.35278667520819984
small_cluster,28,cluster_28,Klhdc3,3.438186,2.4654858,0.0005856256553707637,0.007254415690132852,0.42857142857142855,0.07623318385650224,0.3523382447149263
small_cluster,28,cluster_28,Sec14l3,3.4366896,2.5727522,0.0005888700183514319,0.007284488471130333,0.8571428571428571,0.4693572496263079,0.38778560751654917
small_cluster,28,cluster_28,Exosc3,3.4366567,2.1108792,0.0005889416323833195,0.007284488471130333,0.8571428571428571,0.2569506726457399,0.6001921844971172
